DATE,CMT_1MONTH,CMT_3MONTH,CMT_6MONTH,CMT_1YEAR,CMT_2YEAR,CMT_3YEAR,CMT_5YEAR,CMT_7YEAR,CMT_10YEAR,CMT_20YEAR,CMT_30YEAR,CMT_30YEARDISPLAY
2010/8/4,0.15000000596046448,0.15999999642372131,0.20000000298023224,0.2800000011920929,0.56000000238418579,0.86000001430511475,1.6200000047683716,2.3299999237060547,2.9800000190734863,3.809999942779541,4.070000171661377,0
2010/8/5,0.15000000596046448,0.15000000596046448,0.18999999761581421,0.27000001072883606,0.52999997138977051,0.81000000238418579,1.5700000524520874,2.2799999713897705,2.940000057220459,3.7799999713897705,4.0500001907348633,0
2010/8/6,0.14000000059604645,0.15000000596046448,0.18999999761581421,0.25,0.5,0.77999997138977051,1.5099999904632568,2.2100000381469727,2.8599998950958252,3.7100000381469727,4,0
2010/8/9,0.14000000059604645,0.15000000596046448,0.18999999761581421,0.25999999046325684,0.54000002145767212,0.81000000238418579,1.5399999618530273,2.2100000381469727,2.8599998950958252,3.7300000190734863,4.0100002288818359,0
2010/8/10,0.15000000596046448,0.15000000596046448,0.18999999761581421,0.25,0.51999998092651367,0.77999997138977051,1.4600000381469727,2.1400001049041748,2.7899999618530273,3.7000000476837158,4,0
2010/8/11,0.15000000596046448,0.15000000596046448,0.18999999761581421,0.25,0.54000002145767212,0.77999997138977051,1.440000057220459,2.0799999237060547,2.7200000286102295,3.619999885559082,3.9300000667572021,0
2010/8/12,0.15000000596046448,0.15999999642372131,0.18000000715255737,0.25,0.550000011920929,0.81000000238418579,1.4800000190734863,2.1099998950958252,2.7400000095367432,3.630000114440918,3.940000057220459,0
2010/8/13,0.14000000059604645,0.15000000596046448,0.18999999761581421,0.25999999046325684,0.54000002145767212,0.81000000238418579,1.4700000286102295,2.0699999332427979,2.6800000667572021,3.559999942779541,3.869999885559082,0
2010/8/16,0.15000000596046448,0.15999999642372131,0.18999999761581421,0.25,0.50999999046325684,0.75999999046325684,1.3999999761581421,2,2.5799999237060547,3.4200000762939453,3.7200000286102295,0
2010/8/17,0.15999999642372131,0.17000000178813934,0.18999999761581421,0.25999999046325684,0.51999998092651367,0.77999997138977051,1.440000057220459,2.059999942779541,2.6400001049041748,3.4700000286102295,3.7699999809265137,0
2010/8/18,0.15999999642372131,0.15999999642372131,0.18999999761581421,0.25,0.50999999046325684,0.76999998092651367,1.4600000381469727,2.059999942779541,2.6400001049041748,3.440000057220459,3.7300000190734863,0
2010/8/19,0.15999999642372131,0.15999999642372131,0.18999999761581421,0.25,0.49000000953674316,0.74000000953674316,1.4099999666213989,2.0199999809265137,2.5799999237060547,3.369999885559082,3.6600000858306885,0
2010/8/20,0.15000000596046448,0.15000000596046448,0.18999999761581421,0.25999999046325684,0.49000000953674316,0.77999997138977051,1.4700000286102295,2.0699999332427979,2.619999885559082,3.380000114440918,3.6700000762939453,0
2010/8/23,0.15000000596046448,0.15999999642372131,0.18999999761581421,0.25,0.49000000953674316,0.75999999046325684,1.4299999475479126,2.0399999618530273,2.5999999046325684,3.369999885559082,3.6500000953674316,0
2010/8/24,0.17000000178813934,0.15999999642372131,0.20000000298023224,0.27000001072883606,0.5,0.72000002861022949,1.3600000143051147,1.9500000476837158,2.5,3.2799999713897705,3.5699999332427979,0
2010/8/25,0.17000000178813934,0.15999999642372131,0.18999999761581421,0.25999999046325684,0.52999997138977051,0.76999998092651367,1.3999999761581421,2,2.5399999618530273,3.309999942779541,3.5899999141693115,0
2010/8/26,0.17000000178813934,0.15999999642372131,0.18999999761581421,0.25,0.50999999046325684,0.76999998092651367,1.3799999952316284,1.9700000286102295,2.5,3.25,3.5299999713897705,0
2010/8/27,0.17000000178813934,0.15000000596046448,0.18999999761581421,0.27000001072883606,0.56000000238418579,0.82999998331069946,1.4900000095367432,2.0899999141693115,2.6600000858306885,3.4100000858306885,3.690000057220459,0
2010/8/30,0.15999999642372131,0.14000000059604645,0.18999999761581421,0.25999999046325684,0.5,0.75,1.3899999856948853,1.9800000190734863,2.5399999618530273,3.2999999523162842,3.5999999046325684,0
2010/8/31,0.15999999642372131,0.14000000059604645,0.18999999761581421,0.25,0.4699999988079071,0.72000002861022949,1.3300000429153442,1.9199999570846558,2.4700000286102295,3.2300000190734863,3.5199999809265137,0
2010/9/1,0.15999999642372131,0.12999999523162842,0.18999999761581421,0.25,0.5,0.75,1.4099999666213989,2.0199999809265137,2.5799999237060547,3.3499999046325684,3.6500000953674316,0
2010/9/2,0.15000000596046448,0.14000000059604645,0.18000000715255737,0.25,0.5,0.75999999046325684,1.4299999475479126,2.059999942779541,2.630000114440918,3.4100000858306885,3.7200000286102295,0
2010/9/3,0.15000000596046448,0.14000000059604645,0.18999999761581421,0.25,0.51999998092651367,0.81000000238418579,1.4900000095367432,2.1400001049041748,2.7200000286102295,3.4900000095367432,3.7899999618530273,0
2010/9/7,0.12999999523162842,0.14000000059604645,0.18000000715255737,0.25,0.49000000953674316,0.76999998092651367,1.4099999666213989,2.0399999618530273,2.6099998950958252,3.369999885559082,3.6700000762939453,0
2010/9/8,0.10000000149011612,0.14000000059604645,0.18999999761581421,0.23999999463558197,0.51999998092651367,0.800000011920929,1.4600000381469727,2.0899999141693115,2.6600000858306885,3.4200000762939453,3.7200000286102295,0
2010/9/9,0.10000000149011612,0.14000000059604645,0.18999999761581421,0.25999999046325684,0.56999999284744263,0.87000000476837158,1.5700000524520874,2.2000000476837158,2.7699999809265137,3.5399999618530273,3.8399999141693115,0
2010/9/10,0.10000000149011612,0.14000000059604645,0.18999999761581421,0.27000001072883606,0.57999998331069946,0.87999999523162842,1.5900000333786011,2.2400000095367432,2.809999942779541,3.5799999237060547,3.880000114440918,0
2010/9/13,0.10000000149011612,0.15000000596046448,0.18999999761581421,0.25999999046325684,0.52999997138977051,0.81999999284744263,1.5099999904632568,2.1500000953674316,2.7400000095367432,3.5199999809265137,3.8299999237060547,0
2010/9/14,0.10999999940395355,0.15000000596046448,0.20000000298023224,0.25999999046325684,0.5,0.76999998092651367,1.4299999475479126,2.0899999141693115,2.6800000667572021,3.4800000190734863,3.7899999618530273,0
2010/9/15,0.10999999940395355,0.15000000596046448,0.20000000298023224,0.25999999046325684,0.5,0.76999998092651367,1.4600000381469727,2.130000114440918,2.7400000095367432,3.5499999523162842,3.869999885559082,0
2010/9/16,0.11999999731779099,0.15999999642372131,0.20000000298023224,0.25,0.47999998927116394,0.76999998092651367,1.4800000190734863,2.1700000762939453,2.7699999809265137,3.6099998950958252,3.9200000762939453,0
2010/9/17,0.11999999731779099,0.15999999642372131,0.20000000298023224,0.25999999046325684,0.47999998927116394,0.75,1.4600000381469727,2.1400001049041748,2.75,3.5999999046325684,3.9000000953674316,0
2010/9/20,0.11999999731779099,0.17000000178813934,0.20000000298023224,0.25999999046325684,0.4699999988079071,0.73000001907348633,1.4299999475479126,2.0999999046325684,2.7200000286102295,3.5699999332427979,3.869999885559082,0
2010/9/21,0.11999999731779099,0.17000000178813934,0.20000000298023224,0.25999999046325684,0.43000000715255737,0.68000000715255737,1.3400000333786011,1.9900000095367432,2.6099998950958252,3.4900000095367432,3.7899999618530273,0
2010/9/22,0.11999999731779099,0.15999999642372131,0.18999999761581421,0.25,0.43999999761581421,0.68000000715255737,1.3300000429153442,1.9600000381469727,2.559999942779541,3.4300000667572021,3.7400000095367432,0
2010/9/23,0.12999999523162842,0.15999999642372131,0.20000000298023224,0.25,0.44999998807907104,0.67000001668930054,1.3400000333786011,1.9600000381469727,2.559999942779541,3.4300000667572021,3.7300000190734863,0
2010/9/24,0.090000003576278687,0.15000000596046448,0.18999999761581421,0.25,0.44999998807907104,0.68999999761581421,1.3700000047683716,2.0099999904632568,2.619999885559082,3.5,3.7899999618530273,0
2010/9/27,0.079999998211860657,0.15999999642372131,0.18999999761581421,0.25999999046325684,0.43999999761581421,0.6600000262260437,1.309999942779541,1.9199999570846558,2.5399999618530273,3.4000000953674316,3.7000000476837158,0
2010/9/28,0.079999998211860657,0.15999999642372131,0.20000000298023224,0.25999999046325684,0.37000000476837158,0.63999998569488525,1.25,1.8500000238418579,2.4800000190734863,3.3499999046325684,3.6600000858306885,0
2010/9/29,0.11999999731779099,0.15999999642372131,0.20000000298023224,0.27000001072883606,0.43999999761581421,0.67000001668930054,1.2799999713897705,1.9099999666213989,2.5199999809265137,3.380000114440918,3.690000057220459,0
2010/9/30,0.14000000059604645,0.15999999642372131,0.18999999761581421,0.27000001072883606,0.41999998688697815,0.63999998569488525,1.2699999809265137,1.9099999666213989,2.5299999713897705,3.380000114440918,3.690000057220459,0
2010/10/1,0.15000000596046448,0.15999999642372131,0.18999999761581421,0.25999999046325684,0.41999998688697815,0.62999999523162842,1.2599999904632568,1.8999999761581421,2.5399999618530273,3.4000000953674316,3.7100000381469727,0
2010/10/4,0.15000000596046448,0.12999999523162842,0.18999999761581421,0.25999999046325684,0.40999999642372131,0.62000000476837158,1.2300000190734863,1.8600000143051147,2.5,3.3900001049041748,3.7100000381469727,0
2010/10/5,0.14000000059604645,0.11999999731779099,0.18000000715255737,0.25,0.40999999642372131,0.60000002384185791,1.2100000381469727,1.8300000429153442,2.5,3.4100000858306885,3.7400000095367432,0
2010/10/6,0.14000000059604645,0.12999999523162842,0.17000000178813934,0.23999999463558197,0.37999999523162842,0.56999999284744263,1.1599999666213989,1.7699999809265137,2.4100000858306885,3.3399999141693115,3.6700000762939453,0
2010/10/7,0.15000000596046448,0.12999999523162842,0.17000000178813934,0.23000000417232513,0.36000001430511475,0.54000002145767212,1.1399999856948853,1.7599999904632568,2.4100000858306885,3.380000114440918,3.7200000286102295,0
2010/10/8,0.14000000059604645,0.11999999731779099,0.15999999642372131,0.20999999344348907,0.34999999403953552,0.54000002145767212,1.1100000143051147,1.75,2.4100000858306885,3.3900001049041748,3.75,0
2010/10/12,0.14000000059604645,0.12999999523162842,0.17000000178813934,0.20999999344348907,0.37000000476837158,0.5899999737739563,1.1399999856948853,1.7699999809265137,2.440000057220459,3.440000057220459,3.7999999523162842,0
2010/10/13,0.14000000059604645,0.12999999523162842,0.18000000715255737,0.2199999988079071,0.37000000476837158,0.56999999284744263,1.1299999952316284,1.7699999809265137,2.4600000381469727,3.4800000190734863,3.8399999141693115,0
2010/10/14,0.15000000596046448,0.14000000059604645,0.17000000178813934,0.2199999988079071,0.37999999523162842,0.60000002384185791,1.1799999475479126,1.8300000429153442,2.5199999809265137,3.5399999618530273,3.9100000858306885,0
2010/10/15,0.14000000059604645,0.14000000059604645,0.17000000178813934,0.2199999988079071,0.37000000476837158,0.5899999737739563,1.2000000476837158,1.8799999952316284,2.5899999141693115,3.619999885559082,3.9800000190734863,0
2010/10/18,0.14000000059604645,0.15000000596046448,0.18000000715255737,0.23000000417232513,0.37999999523162842,0.550000011920929,1.1399999856948853,1.809999942779541,2.5199999809265137,3.5699999332427979,3.9300000667572021,0
2010/10/19,0.14000000059604645,0.14000000059604645,0.18000000715255737,0.2199999988079071,0.37000000476837158,0.54000002145767212,1.1100000143051147,1.7899999618530273,2.5,3.5299999713897705,3.9000000953674316,0
2010/10/20,0.14000000059604645,0.14000000059604645,0.17000000178813934,0.2199999988079071,0.34999999403953552,0.51999998092651367,1.1100000143051147,1.7899999618530273,2.5099999904632568,3.5299999713897705,3.8900001049041748,0
2010/10/21,0.12999999523162842,0.12999999523162842,0.18000000715255737,0.2199999988079071,0.37000000476837158,0.51999998092651367,1.1499999761581421,1.8500000238418579,2.5699999332427979,3.5899999141693115,3.9500000476837158,0
2010/10/22,0.12999999523162842,0.12999999523162842,0.18000000715255737,0.20999999344348907,0.34999999403953552,0.54000002145767212,1.1699999570846558,1.8799999952316284,2.5899999141693115,3.5899999141693115,3.940000057220459,0
2010/10/25,0.12999999523162842,0.14000000059604645,0.18000000715255737,0.23000000417232513,0.37000000476837158,0.550000011920929,1.2000000476837158,1.8899999856948853,2.5899999141693115,3.559999942779541,3.9100000858306885,0
2010/10/26,0.14000000059604645,0.14000000059604645,0.18000000715255737,0.23000000417232513,0.40000000596046448,0.5899999737739563,1.2699999809265137,1.9800000190734863,2.6700000762939453,3.6600000858306885,4,0
2010/10/27,0.14000000059604645,0.14000000059604645,0.18000000715255737,0.23000000417232513,0.40000000596046448,0.63999998569488525,1.3400000333786011,2.059999942779541,2.75,3.7200000286102295,4.059999942779541,0
2010/10/28,0.14000000059604645,0.12999999523162842,0.18000000715255737,0.23000000417232513,0.37000000476837158,0.56000000238418579,1.2300000190734863,1.9700000286102295,2.690000057220459,3.7000000476837158,4.0500001907348633,0
2010/10/29,0.14000000059604645,0.11999999731779099,0.17000000178813934,0.2199999988079071,0.34000000357627869,0.50999999046325684,1.1699999570846558,1.8899999856948853,2.630000114440918,3.6400001049041748,3.9900000095367432,0
2010/11/1,0.14000000059604645,0.12999999523162842,0.15999999642372131,0.2199999988079071,0.34000000357627869,0.5,1.1699999570846558,1.8999999761581421,2.6600000858306885,3.6600000858306885,4.0100002288818359,0
2010/11/2,0.12999999523162842,0.12999999523162842,0.15999999642372131,0.2199999988079071,0.34000000357627869,0.50999999046325684,1.1499999761581421,1.8700000047683716,2.630000114440918,3.5799999237060547,3.9300000667572021,0
2010/11/3,0.12999999523162842,0.12999999523162842,0.15999999642372131,0.2199999988079071,0.34000000357627869,0.49000000953674316,1.1100000143051147,1.8500000238418579,2.6700000762939453,3.7100000381469727,4.0900001525878906,0
2010/11/4,0.12999999523162842,0.12999999523162842,0.17000000178813934,0.20999999344348907,0.33000001311302185,0.44999998807907104,1.0399999618530273,1.7300000190734863,2.5299999713897705,3.619999885559082,4.0399999618530273,0
2010/11/5,0.12999999523162842,0.12999999523162842,0.15999999642372131,0.2199999988079071,0.37999999523162842,0.50999999046325684,1.1000000238418579,1.7699999809265137,2.5799999237060547,3.690000057220459,4.119999885559082,0
2010/11/8,0.11999999731779099,0.12999999523162842,0.15999999642372131,0.2199999988079071,0.40999999642372131,0.5899999737739563,1.1299999952316284,1.7799999713897705,2.5999999046325684,3.7000000476837158,4.119999885559082,0
2010/11/9,0.10999999940395355,0.12999999523162842,0.15999999642372131,0.23999999463558197,0.46000000834465027,0.6600000262260437,1.2699999809265137,1.9099999666213989,2.7200000286102295,3.8299999237060547,4.25,0
2010/11/10,0.11999999731779099,0.12999999523162842,0.15999999642372131,0.23999999463558197,0.43999999761581421,0.62999999523162842,1.2300000190734863,1.8400000333786011,2.6500000953674316,3.8299999237060547,4.25,0
2010/11/12,0.10999999940395355,0.12999999523162842,0.17000000178813934,0.27000001072883606,0.50999999046325684,0.73000001907348633,1.3500000238418579,1.9800000190734863,2.7599999904632568,3.880000114440918,4.2600002288818359,0
2010/11/15,0.11999999731779099,0.14000000059604645,0.18999999761581421,0.28999999165534973,0.52999997138977051,0.81000000238418579,1.5099999904632568,2.1600000858306885,2.9200000762939453,4.0100002288818359,4.380000114440918,0
2010/11/16,0.12999999523162842,0.15000000596046448,0.18999999761581421,0.27000001072883606,0.50999999046325684,0.79000002145767212,1.4900000095367432,2.130000114440918,2.8499999046325684,3.9000000953674316,4.2600002288818359,0
2010/11/17,0.12999999523162842,0.14000000059604645,0.18999999761581421,0.25999999046325684,0.5,0.76999998092651367,1.4900000095367432,2.1600000858306885,2.8900001049041748,3.9500000476837158,4.309999942779541,0
2010/11/18,0.12999999523162842,0.15000000596046448,0.18999999761581421,0.25999999046325684,0.51999998092651367,0.76999998092651367,1.5099999904632568,2.2000000476837158,2.9000000953674316,3.9500000476837158,4.2899999618530273,0
2010/11/19,0.11999999731779099,0.14000000059604645,0.18999999761581421,0.27000001072883606,0.51999998092651367,0.77999997138977051,1.5399999618530273,2.2000000476837158,2.880000114440918,3.9100000858306885,4.25,0
2010/11/22,0.11999999731779099,0.15000000596046448,0.20000000298023224,0.25999999046325684,0.49000000953674316,0.72000002861022949,1.440000057220459,2.1099998950958252,2.7999999523162842,3.8499999046325684,4.1999998092651367,0
2010/11/23,0.15000000596046448,0.15000000596046448,0.20000000298023224,0.25999999046325684,0.44999998807907104,0.68999999761581421,1.3999999761581421,2.0799999237060547,2.7699999809265137,3.8199999332427979,4.179999828338623,0
2010/11/24,0.15999999642372131,0.15999999642372131,0.20000000298023224,0.2800000011920929,0.52999997138977051,0.81000000238418579,1.559999942779541,2.2400000095367432,2.9300000667572021,3.9600000381469727,4.2899999618530273,0
2010/11/26,0.15999999642372131,0.15999999642372131,0.20999999344348907,0.2800000011920929,0.50999999046325684,0.77999997138977051,1.5299999713897705,2.2100000381469727,2.869999885559082,3.880000114440918,4.2100000381469727,0
2010/11/29,0.15999999642372131,0.18000000715255737,0.20999999344348907,0.2800000011920929,0.51999998092651367,0.76999998092651367,1.5099999904632568,2.190000057220459,2.8399999141693115,3.8299999237060547,4.1599998474121094,0
2010/11/30,0.18000000715255737,0.17000000178813934,0.20999999344348907,0.27000001072883606,0.44999998807907104,0.72000002861022949,1.4700000286102295,2.1600000858306885,2.809999942779541,3.7999999523162842,4.119999885559082,0
2010/12/1,0.17000000178813934,0.15999999642372131,0.20000000298023224,0.2800000011920929,0.52999997138977051,0.8399999737739563,1.6399999856948853,2.3299999237060547,2.9700000286102295,3.9500000476837158,4.2399997711181641,0
2010/12/2,0.15999999642372131,0.15999999642372131,0.18999999761581421,0.28999999165534973,0.550000011920929,0.86000001430511475,1.6799999475479126,2.369999885559082,3.0099999904632568,3.9700000286102295,4.2699999809265137,0
2010/12/3,0.14000000059604645,0.14000000059604645,0.18999999761581421,0.25999999046325684,0.49000000953674316,0.800000011920929,1.6399999856948853,2.3599998950958252,3.0299999713897705,4.0100002288818359,4.320000171661377,0
2010/12/6,0.14000000059604645,0.15000000596046448,0.18999999761581421,0.25999999046325684,0.41999998688697815,0.73000001907348633,1.5299999713897705,2.2599999904632568,2.9500000476837158,3.940000057220459,4.25,0
2010/12/7,0.079999998211860657,0.14000000059604645,0.18999999761581421,0.2800000011920929,0.54000002145767212,0.87000000476837158,1.7400000095367432,2.5099999904632568,3.1500000953674316,4.1100001335144043,4.3899998664855957,0
2010/12/8,0.079999998211860657,0.15000000596046448,0.18000000715255737,0.30000001192092896,0.62999999523162842,0.97000002861022949,1.8700000047683716,2.619999885559082,3.2599999904632568,4.179999828338623,4.4499998092651367,0
2010/12/9,0.090000003576278687,0.14000000059604645,0.18000000715255737,0.30000001192092896,0.63999998569488525,0.99000000953674316,1.8999999761581421,2.619999885559082,3.2300000190734863,4.1500000953674316,4.4099998474121094,0
2010/12/10,0.090000003576278687,0.12999999523162842,0.18000000715255737,0.28999999165534973,0.63999998569488525,1.0299999713897705,1.9800000190734863,2.7000000476837158,3.3199999332427979,4.190000057220459,4.429999828338623,0
2010/12/13,0.10000000149011612,0.15000000596046448,0.18999999761581421,0.28999999165534973,0.61000001430511475,0.98000001907348633,1.9099999666213989,2.6400001049041748,3.2899999618530273,4.1500000953674316,4.3899998664855957,0
2010/12/14,0.090000003576278687,0.15000000596046448,0.20000000298023224,0.30000001192092896,0.6600000262260437,1.059999942779541,2.0799999237060547,2.8399999141693115,3.4900000095367432,4.320000171661377,4.5399999618530273,0
2010/12/15,0.079999998211860657,0.14000000059604645,0.20000000298023224,0.30000001192092896,0.68000000715255737,1.0800000429153442,2.1099998950958252,2.880000114440918,3.5299999713897705,4.369999885559082,4.5900001525878906,0
2010/12/16,0.079999998211860657,0.12999999523162842,0.18999999761581421,0.31000000238418579,0.6600000262260437,1.0499999523162842,2.059999942779541,2.809999942779541,3.4700000286102295,4.320000171661377,4.570000171661377,0
2010/12/17,0.05000000074505806,0.10999999940395355,0.18000000715255737,0.30000001192092896,0.61000001430511475,0.99000000953674316,1.9700000286102295,2.690000057220459,3.3299999237060547,4.190000057220459,4.4099998474121094,0
2010/12/20,0.039999999105930328,0.14000000059604645,0.18999999761581421,0.30000001192092896,0.62000000476837158,1.0099999904632568,1.9900000095367432,2.7200000286102295,3.3599998950958252,4.2100000381469727,4.440000057220459,0
2010/12/21,0.090000003576278687,0.14000000059604645,0.18999999761581421,0.30000001192092896,0.62999999523162842,1.0199999809265137,1.9900000095367432,2.7100000381469727,3.3499999046325684,4.2100000381469727,4.440000057220459,0
2010/12/22,0.070000000298023224,0.14000000059604645,0.20000000298023224,0.30000001192092896,0.64999997615814209,1.0499999523162842,2.0199999809265137,2.7400000095367432,3.3599998950958252,4.2300000190734863,4.4499998092651367,0
2010/12/23,0.070000000298023224,0.14000000059604645,0.18999999761581421,0.30000001192092896,0.67000001668930054,1.1000000238418579,2.0899999141693115,2.7999999523162842,3.4100000858306885,4.2600002288818359,4.46999979019165,0
2010/12/27,0.059999998658895493,0.17000000178813934,0.2199999988079071,0.31999999284744263,0.70999997854232788,1.1100000143051147,2.0799999237060547,2.7599999904632568,3.3599998950958252,4.1999998092651367,4.4200000762939453,0
2010/12/28,0.079999998211860657,0.15000000596046448,0.20999999344348907,0.31000000238418579,0.75,1.1699999570846558,2.1800000667572021,2.8900001049041748,3.5,4.3299999237060547,4.53000020980835,0
2010/12/29,0.05000000074505806,0.12999999523162842,0.20000000298023224,0.30000001192092896,0.63999998569488525,1.0499999523162842,2.0299999713897705,2.75,3.3499999046325684,4.190000057220459,4.4099998474121094,0
2010/12/30,0.05000000074505806,0.11999999731779099,0.20000000298023224,0.28999999165534973,0.6600000262260437,1.0700000524520874,2.059999942779541,2.7599999904632568,3.380000114440918,4.2100000381469727,4.429999828338623,0
2010/12/31,0.070000000298023224,0.11999999731779099,0.18999999761581421,0.28999999165534973,0.61000001430511475,1.0199999809265137,2.0099999904632568,2.7100000381469727,3.2999999523162842,4.130000114440918,4.3400001525878906,0
2011/1/3,0.11,0.15,0.19,0.29,0.61,1.03,2.02,2.74,3.36,4.18,4.39,4.39
2011/1/4,0.12,0.14,0.19,0.28,0.63,1.04,2.01,2.72,3.36,4.21,4.44,4.44
2011/1/5,0.13,0.14,0.19,0.31,0.71,1.16,2.14,2.86,3.5,4.34,4.55,4.55
2011/1/6,0.13,0.15,0.18,0.3,0.68,1.11,2.09,2.8,3.44,4.31,4.53,4.53
2011/1/7,0.13,0.14,0.18,0.29,0.6,1.02,1.96,2.69,3.34,4.25,4.48,4.48
2011/1/10,0.14,0.15,0.18,0.29,0.59,0.99,1.93,2.65,3.32,4.23,4.47,4.47
2011/1/11,0.15,0.15,0.19,0.28,0.6,1.03,1.98,2.7,3.37,4.26,4.49,4.49
2011/1/12,0.15,0.15,0.18,0.26,0.61,1.03,1.99,2.71,3.4,4.28,4.52,4.52
2011/1/13,0.15,0.15,0.18,0.26,0.59,1,1.93,2.65,3.34,4.24,4.5,4.5
2011/1/14,0.14,0.15,0.18,0.27,0.59,1,1.95,2.66,3.35,4.27,4.53,4.53
2011/1/18,0.15,0.16,0.19,0.26,0.6,1,1.97,2.7,3.39,4.31,4.56,4.56
2011/1/19,0.16,0.16,0.19,0.27,0.6,0.98,1.95,2.69,3.37,4.27,4.53,4.53
2011/1/20,0.15,0.16,0.19,0.27,0.65,1.07,2.06,2.81,3.47,4.36,4.6,4.6
2011/1/21,0.15,0.16,0.19,0.27,0.63,1.05,2.04,2.77,3.44,4.33,4.57,4.57
2011/1/24,0.15,0.16,0.18,0.28,0.65,1.05,2.03,2.76,3.43,4.31,4.55,4.55
2011/1/25,0.15,0.16,0.18,0.27,0.62,1,1.96,2.68,3.35,4.23,4.48,4.48
2011/1/26,0.15,0.16,0.18,0.27,0.62,1.05,2.03,2.76,3.45,4.34,4.59,4.59
2011/1/27,0.13,0.15,0.17,0.25,0.59,1,1.98,2.75,3.42,4.31,4.57,4.57
2011/1/28,0.13,0.15,0.15,0.24,0.54,0.96,1.92,2.66,3.36,4.26,4.53,4.53
2011/1/31,0.15,0.15,0.17,0.26,0.58,0.98,1.95,2.71,3.42,4.33,4.58,4.58
2011/2/1,0.16,0.15,0.18,0.27,0.61,1.04,2.02,2.79,3.48,4.37,4.62,4.62
2011/2/2,0.15,0.16,0.18,0.28,0.67,1.12,2.1,2.84,3.52,4.39,4.64,4.64
2011/2/3,0.14,0.14,0.18,0.29,0.71,1.19,2.18,2.92,3.58,4.43,4.67,4.67
2011/2/4,0.13,0.15,0.18,0.31,0.77,1.25,2.27,3.01,3.68,4.51,4.73,4.73
2011/2/7,0.13,0.16,0.18,0.31,0.78,1.28,2.29,3.03,3.68,4.5,4.71,4.71
2011/2/8,0.14,0.15,0.18,0.31,0.86,1.4,2.39,3.12,3.75,4.56,4.76,4.76
2011/2/9,0.11,0.14,0.18,0.3,0.81,1.34,2.33,3.05,3.65,4.49,4.71,4.71
2011/2/10,0.08,0.12,0.16,0.3,0.85,1.4,2.4,3.1,3.7,4.55,4.75,4.75
2011/2/11,0.08,0.12,0.16,0.3,0.85,1.4,2.38,3.05,3.64,4.49,4.71,4.71
2011/2/14,0.09,0.13,0.17,0.3,0.87,1.41,2.37,3.04,3.62,4.46,4.67,4.67
2011/2/15,0.11,0.13,0.17,0.3,0.84,1.39,2.35,3.03,3.61,4.45,4.66,4.66
2011/2/16,0.1,0.12,0.16,0.29,0.86,1.4,2.37,3.04,3.62,4.46,4.67,4.67
2011/2/17,0.08,0.09,0.15,0.27,0.8,1.33,2.3,2.99,3.58,4.44,4.66,4.66
2011/2/18,0.08,0.1,0.15,0.28,0.78,1.32,2.3,2.99,3.59,4.46,4.7,4.7
2011/2/22,0.1,0.12,0.16,0.28,0.74,1.22,2.16,2.85,3.46,4.35,4.6,4.6
2011/2/23,0.12,0.12,0.16,0.27,0.74,1.25,2.21,2.89,3.49,4.34,4.59,4.59
2011/2/24,0.13,0.13,0.16,0.26,0.73,1.24,2.19,2.87,3.46,4.29,4.54,4.54
2011/2/25,0.12,0.13,0.16,0.27,0.72,1.22,2.16,2.84,3.42,4.26,4.51,4.51
2011/2/28,0.13,0.15,0.18,0.25,0.69,1.18,2.13,2.82,3.42,4.25,4.49,4.49
2011/3/1,0.07,0.14,0.16,0.25,0.66,1.15,2.11,2.81,3.41,4.24,4.48,4.48
2011/3/2,0.12,0.13,0.17,0.26,0.69,1.18,2.16,2.86,3.46,4.3,4.54,4.54
2011/3/3,0.12,0.13,0.16,0.29,0.79,1.32,2.3,3,3.58,4.4,4.64,4.64
2011/3/4,0.11,0.12,0.16,0.26,0.68,1.2,2.17,2.88,3.49,4.34,4.6,4.6
2011/3/7,0.1,0.11,0.16,0.25,0.7,1.22,2.19,2.9,3.51,4.36,4.61,4.61
2011/3/8,0.07,0.11,0.16,0.26,0.73,1.27,2.22,2.93,3.56,4.41,4.66,4.66
2011/3/9,0.07,0.1,0.15,0.26,0.7,1.21,2.16,2.86,3.48,4.35,4.6,4.6
2011/3/10,0.04,0.08,0.14,0.25,0.65,1.13,2.05,2.74,3.37,4.25,4.53,4.53
2011/3/11,0.04,0.08,0.13,0.24,0.64,1.12,2.06,2.76,3.4,4.29,4.54,4.54
2011/3/14,0.05,0.09,0.14,0.22,0.61,1.07,2,2.7,3.36,4.25,4.52,4.52
2011/3/15,0.07,0.1,0.14,0.23,0.63,1.08,2,2.68,3.33,4.21,4.47,4.47
2011/3/16,0.06,0.1,0.14,0.21,0.58,0.98,1.87,2.56,3.22,4.11,4.38,4.38
2011/3/17,0.06,0.08,0.14,0.24,0.6,1.02,1.91,2.59,3.25,4.15,4.42,4.42
2011/3/18,0.06,0.07,0.14,0.23,0.61,1.05,1.96,2.64,3.28,4.17,4.43,4.43
2011/3/21,0.06,0.1,0.16,0.25,0.67,1.12,2.04,2.72,3.34,4.2,4.45,4.45
2011/3/22,0.07,0.1,0.16,0.25,0.68,1.14,2.07,2.73,3.34,4.19,4.44,4.44
2011/3/23,0.06,0.09,0.15,0.24,0.69,1.13,2.07,2.75,3.36,4.2,4.44,4.44
2011/3/24,0.04,0.09,0.17,0.26,0.72,1.19,2.14,2.82,3.42,4.25,4.48,4.48
