DATE,KOF,Uncertainty,R3M,R6M,R1Y,R3Y,R5Y,R7Y,R10,R30
2015/6/26,242.9636593,100.0871778,1.8151,1.8485,1.7628,2.8662,3.2134,3.5322,3.608,4.054
2015/6/29,364.7682987,309.8933687,1.7912,1.8657,1.7528,2.8859,3.2278,3.5307,3.603,4.0491
2015/6/30,1753.506105,780.8754206,1.9197,1.8659,1.7378,2.8973,3.2084,3.5338,3.5976,4.0477
2015/7/1,449.7073708,233.6931356,1.9684,1.8573,1.7378,2.8917,3.1678,3.5464,3.6127,4.0628
2015/7/2,459.3273414,238.3334883,1.9883,1.8773,1.7745,2.8785,3.1822,3.5639,3.6223,4.0636
2015/7/3,360.5700814,201.744194,1.9641,1.8874,1.774,2.8843,3.1587,3.5252,3.5719,4.0752
2015/7/6,162.1192439,137.7303861,1.9327,1.8489,1.7455,2.8328,3.1125,3.4527,3.4917,3.9952
2015/7/7,1222.632842,613.4004022,1.9161,1.9283,1.9155,2.8252,3.1321,3.4151,3.4361,3.9396
2015/7/8,404.9394321,166.811963,1.9634,2.0537,2.2655,2.8402,3.1249,3.4481,3.4307,3.9344
2015/7/9,833.0182604,343.1560382,2.0827,2.2014,2.2655,2.8148,3.1061,3.4399,3.4358,3.9394
2015/7/10,405.3847964,216.808927,2.2668,2.2867,2.3555,2.8226,3.1226,3.4698,3.4885,3.9919
2015/7/13,216.808927,405.3847964,2.3095,2.2398,2.4455,2.8391,3.1448,3.4741,3.5014,3.9708
2015/7/14,138.3603891,117.5457605,2.3603,2.384,2.4486,2.8475,3.1711,3.5016,3.5341,3.9769
2015/7/15,736.8430606,360.1801076,2.3352,2.4038,2.4368,2.8486,3.1715,3.5098,3.5495,3.9769
2015/7/16,360.1801076,736.8430606,2.3767,2.4039,2.4471,2.8485,3.1569,3.4962,3.5208,3.9566
2015/7/17,436.4291792,237.8667836,2.3894,2.4315,2.4501,2.8487,3.1563,3.4706,3.5123,3.9364
2015/7/20,115.5534595,136.0152978,2.3387,2.4238,2.4583,2.8503,3.1573,3.4623,3.5009,3.9479
2015/7/21,136.0152978,115.5534595,2.3273,2.4064,2.4417,2.8201,3.1765,3.4773,3.5214,3.9684
2015/7/22,103.2977896,121.5894329,2.2183,2.394,2.4071,2.8485,3.1586,3.4825,3.5145,3.9615
2015/7/23,121.5894329,103.2977896,2.1183,2.3538,2.3335,2.8373,3.1658,3.4284,3.4751,3.9593
2015/7/24,111.7648215,131.5557798,2.1189,2.2701,2.336,2.8378,3.1576,3.3986,3.4602,3.9231
2015/7/27,131.5557798,111.7648215,2.0589,2.2475,2.3113,2.8309,3.1596,3.4093,3.4602,3.9231
2015/7/28,470.2522438,193.7171183,2.1022,2.2482,2.2617,2.8654,3.1501,3.4078,3.4401,3.9031
2015/7/29,470.2522438,193.7171183,2.1522,2.1964,2.2388,2.8202,3.1553,3.3938,3.4302,3.8931
2015/7/30,119.7746652,101.7560315,2.181,2.2423,2.2318,2.8682,3.1617,3.3945,3.4402,3.9031
2015/7/31,353.1675332,200.3575747,2.212,2.2373,2.253,2.8712,3.1798,3.4468,3.4752,3.9381
2015/8/3,200.3575747,353.1675332,2.2003,2.2314,2.3038,2.8888,3.2048,3.4613,3.47,3.9329
2015/8/4,136.0152978,115.5534595,2.1743,2.2774,2.3254,2.8777,3.1981,3.4613,3.47,3.9453
2015/8/5,115.5534595,136.0152978,2.1469,2.2633,2.2428,2.8852,3.203,3.4614,3.4701,3.9491
2015/8/6,116.3029358,98.80658133,2.1665,2.2261,2.2073,2.8867,3.1646,3.4599,3.46,3.9391
2015/8/7,520.6364127,214.4725239,2.0865,2.2014,2.1753,2.8891,3.1633,3.4204,3.4553,3.9342
2015/8/10,214.4725239,520.6364127,2.1567,2.164,2.1843,2.8876,3.1799,3.4224,3.4755,3.9544
2015/8/11,502.683433,207.0769196,2.2377,2.2011,2.2433,2.9594,3.2516,3.504,3.5256,3.9625
2015/8/12,122.5175965,104.0863223,2.2191,2.2373,2.3181,2.9635,3.2661,3.5191,3.5402,3.9771
2015/8/13,502.683433,207.0769196,2.2484,2.269,2.2883,2.9397,3.2649,3.4856,3.5153,3.9522
2015/8/14,686.0744702,337.4962558,2.2023,2.2449,2.3273,2.9117,3.2558,3.4883,3.5052,3.9421
2015/8/17,1214.818296,500.4358891,2.2509,2.2579,2.2466,2.9324,3.2521,3.5033,3.5176,3.9546
2015/8/18,170.7426079,145.0564705,2.2395,2.2596,2.2621,2.9249,3.2623,3.5104,3.5126,3.9498
2015/8/19,246.9200791,209.7739727,2.2509,2.2651,2.2571,2.9263,3.2705,3.5119,3.5201,3.9573
2015/8/20,1022.570702,470.0165572,2.2996,2.2695,2.2608,2.9211,3.2723,3.5199,3.5051,3.9751
2015/8/21,470.0165572,1022.570702,2.2524,2.2521,2.2608,2.9132,3.2463,3.5048,3.4951,3.9651
2015/8/24,1247.023956,586.866362,2.2111,2.247,2.2807,2.9325,3.2399,3.4898,3.4701,3.9402
2015/8/25,871.9975842,413.6606109,2.2337,2.2469,2.28,2.9376,3.202,3.4788,3.4577,3.9278
2015/8/26,1684.426835,747.503894,2.2537,2.2598,2.2657,2.9234,3.1924,3.4548,3.429,3.9112
2015/8/27,428.7593987,176.6244314,2.2737,2.281,2.2661,2.9256,3.1689,3.3999,3.3902,3.8724
2015/8/28,96.68557314,82.14041099,2.2495,2.2628,2.2735,2.9202,3.1634,3.3762,3.3803,3.8625
2015/8/31,485.9273186,200.1743556,2.2608,2.3,2.2519,2.9311,3.1345,3.33,3.3252,3.8074
2015/9/1,1041.272825,428.9450478,2.2549,2.2829,2.2628,2.9348,3.1178,3.3149,3.3002,3.8014
2015/9/2,662.6281617,272.9650304,2.2434,2.2497,2.2586,2.9493,3.1428,3.3149,3.3002,3.8014
2015/9/6,520.6364127,214.4725239,2.1862,2.2766,2.254,2.9405,3.1459,3.3249,3.3203,3.8214
2015/9/7,214.4725239,520.6364127,2.2133,2.2916,2.2643,2.9659,3.1924,3.3499,3.3353,3.8517
2015/9/8,214.4725239,285.9633652,2.2482,2.3008,2.2737,2.9774,3.1763,3.3564,3.3603,3.831
2015/9/9,364.4454889,150.1307667,2.2068,2.3059,2.2543,2.9902,3.1843,3.3457,3.3478,3.8185
2015/9/10,237.774891,202.0045663,2.2078,2.2996,2.2546,2.9938,3.1901,3.3549,3.3453,3.816
2015/9/11,241.3504533,205.0422289,2.2194,2.3266,2.2543,2.9765,3.1918,3.34,3.3404,3.8111
2015/9/14,205.0422289,241.3504533,2.1707,2.2957,2.2862,2.9708,3.1718,3.3448,3.3303,3.801
2015/9/15,638.3856422,374.4658499,2.1769,2.2728,2.3261,2.9683,3.1562,3.3149,3.3104,3.782
2015/9/16,428.7593987,176.6244314,2.1671,2.2597,2.333,2.9681,3.1413,3.3248,3.3103,3.812
2015/9/17,118.8874455,101.0022831,2.197,2.2507,2.3062,2.9822,3.1666,3.32,3.3204,3.797
2015/9/18,339.0190595,139.6565272,2.227,2.3196,2.3292,2.9739,3.1467,3.3297,3.3105,3.7828
2015/9/21,445.8317498,292.5518933,2.2646,2.3295,2.3271,2.9905,3.1419,3.3249,3.3204,3.8178
2015/9/22,441.7521078,181.9766869,2.2492,2.3039,2.3078,2.9815,3.1548,3.3299,3.3255,3.8488
2015/9/23,181.9766869,441.7521078,2.2525,2.3095,2.3086,3.0098,3.1507,3.3399,3.3354,3.8612
2015/9/24,347.0909418,142.9816826,2.2641,2.3193,2.2893,2.9981,3.132,3.3271,3.318,3.8715
2015/9/25,142.9816826,347.0909418,2.2533,2.3423,2.3625,2.9772,3.1226,3.3248,3.3101,3.8769
2015/9/28,583.1127823,240.2092267,2.242,2.3294,2.4032,2.9605,3.0929,3.3048,3.2906,3.8574
2015/9/29,355.5565746,146.4690407,2.1939,2.3193,2.389,2.9483,3.0574,3.2696,3.2457,3.8804
2015/9/30,782.2968604,492.1900209,2.2139,2.3299,2.3919,2.9183,3.0529,3.2598,3.2362,3.8709
2015/10/8,399.2301293,216.4874883,2.1806,2.3177,2.4031,2.9041,3.0433,3.2474,3.2409,3.8756
2015/10/9,260.3182064,107.2362619,2.2259,2.2916,2.4091,2.8535,2.9739,3.1794,3.1486,3.8256
2015/10/10,611.2505354,353.59318,2.2348,2.2826,2.4116,2.8389,2.9538,3.1539,3.1612,3.8381
2015/10/12,353.59318,611.2505354,2.2553,2.3199,2.4269,2.8497,2.9641,3.1598,3.1488,3.8581
2015/10/13,238.9806485,98.44640441,2.2753,2.3393,2.4186,2.8297,2.9237,3.1246,3.1064,3.872
2015/10/14,98.44640441,238.9806485,2.3474,2.3395,2.4084,2.8037,2.8729,3.0548,3.0414,3.8125
2015/10/15,607.4091482,250.2179445,2.3395,2.3249,2.419,2.7751,2.9059,3.1143,3.0814,3.8155
2015/10/16,250.2179445,607.4091482,2.3425,2.4023,2.432,2.8315,2.966,3.1446,3.1216,3.8557
2015/10/19,716.9419454,295.3392132,2.3513,2.3547,2.4286,2.8122,2.9676,3.1372,3.1214,3.8057
2015/10/20,773.316473,367.0016388,2.358,2.3548,2.4255,2.792,2.9058,3.0796,3.0615,3.7612
2015/10/21,134.8723121,114.582422,2.3516,2.355,2.4273,2.7872,2.9087,3.0698,3.0616,3.7613
2015/10/22,115.466224,98.09574262,2.3537,2.3722,2.4234,2.7827,2.8962,3.0744,3.0516,3.7613
2015/10/23,195.729331,166.2842466,2.3516,2.3636,2.4454,2.7779,2.8865,3.0598,3.04,3.7817
2015/10/26,388.7418548,160.1394845,2.3708,2.3764,2.4237,2.7533,2.8562,3.0156,3.02,3.7618
2015/10/27,339.0190595,139.6565272,2.388,2.3547,2.3748,2.7139,2.8112,2.9772,2.98,3.7218
2015/10/28,383.0645378,209.4456314,2.3628,2.328,2.3698,2.7247,2.8215,2.9949,2.987,3.7288
2015/10/29,310.1663735,127.7708653,2.3414,2.3655,2.3683,2.7158,2.8915,3.0501,3.05,3.7487
2015/10/30,402.9398137,206.5876758,2.3564,2.3866,2.3513,2.7381,2.9112,3.0573,3.06,3.7587
2015/11/2,310.1663735,127.7708653,2.3254,2.3774,2.4032,2.7159,2.9032,3.055,3.0525,3.7512
2015/11/3,117.1518623,99.52779725,2.3388,2.3847,2.4284,2.7414,2.9284,3.08,3.08,3.7792
2015/11/4,372.0541561,204.1615053,2.3516,2.4039,2.4312,2.7809,2.9734,3.1163,3.1351,3.8343
2015/11/5,204.1615053,372.0541561,2.3216,2.3845,2.4342,2.7618,2.9657,3.14,3.115,3.8143
2015/11/6,255.7512203,105.354924,2.3649,2.3955,2.463,2.7781,2.9647,3.1349,3.125,3.7909
2015/11/9,105.354924,255.7512203,2.4834,2.4628,2.5389,2.8381,3.0479,3.2499,3.2099,3.8758
2015/11/10,275.0531992,113.306239,2.5145,2.4575,2.555,2.8431,3.0523,3.1973,3.2001,3.8659
2015/11/11,265.0512647,109.1860122,2.4567,2.458,2.5616,2.8405,3.0195,3.1424,3.1226,3.8159
2015/11/12,109.1860122,265.0512647,2.5204,2.4457,2.5499,2.8196,3.0058,3.14,3.1351,3.8284
2015/11/13,347.1997655,211.0778703,2.5204,2.4494,2.5589,2.8329,2.9836,3.135,3.1251,3.8184
2015/11/16,211.0778703,347.1997655,2.5469,2.4607,2.6041,2.8314,2.9792,3.1307,3.1352,3.8284
2015/11/17,252.9051316,130.968711,2.5224,2.4628,2.5911,2.8379,2.9948,3.1366,3.1252,3.8183
2015/11/18,130.968711,252.9051316,2.5222,2.5164,2.5907,2.8375,3.0119,3.1599,3.1402,3.8333
2015/11/19,268.5545477,137.4153784,2.5093,2.514,2.5948,2.8638,3.0021,3.1798,3.1402,3.8333
2015/11/20,76.01557809,184.5293615,2.5043,2.5495,2.5764,2.8573,2.9786,3.1648,3.1251,3.8415
2015/11/23,184.5293615,76.01557809,2.5252,2.5493,2.5849,2.8636,2.9892,3.1649,3.1302,3.8466
2015/11/24,256.7968823,218.1649316,2.5307,2.5468,2.5676,2.8455,2.9638,3.1399,3.1077,3.8241
2015/11/25,118.8874455,101.0022831,2.5211,2.5497,2.5802,2.86,2.941,3.1299,3.0853,3.8017
2015/11/26,301.5673857,165.0640574,2.4969,2.5305,2.5639,2.8513,2.909,3.0899,3.0503,3.8273
2015/11/27,414.4912287,279.6413851,2.5169,2.5504,2.5738,2.8336,2.9005,3.0799,3.0603,3.8373
2015/11/30,571.6791983,235.4992419,2.5701,2.5706,2.5754,2.8277,2.8843,3.0475,3.0404,3.8173
2015/12/1,211.2727472,87.03232853,2.5743,2.5829,2.5754,2.7925,2.8884,3.05,3.0504,3.8273
2015/12/2,466.05857,293.0500444,2.5499,2.5523,2.5656,2.7885,2.9003,3.0649,3.0454,3.8223
2015/12/3,130.4862207,110.8561644,2.5627,2.5671,2.5506,2.7152,2.8656,3.0449,3.0304,3.8073
2015/12/4,129.4339124,109.9621631,2.5033,2.5221,2.5351,2.7071,2.8661,3.0251,3.0254,3.8038
2015/12/7,109.9621631,129.4339124,2.5098,2.5029,2.5201,2.7242,2.8651,3.0399,3.028,3.8064
2015/12/8,470.2522438,193.7171183,2.4713,2.4739,2.4911,2.7099,2.8393,3.0199,3.0005,3.7789
2015/12/9,609.3873581,305.061342,2.4516,2.471,2.4866,2.7106,2.8226,3.005,2.9968,3.7752
2015/12/10,447.8038956,289.3010726,2.4411,2.4528,2.4841,2.7115,2.8277,3.0025,3.0018,3.7802
2015/12/11,252.7528369,214.7292634,2.3967,2.4029,2.4644,2.706,2.8178,2.9907,2.9931,3.7715
2015/12/14,247.0816874,101.7835707,2.4019,2.4365,2.4523,2.7333,2.8434,3.03,3.0306,3.809
2015/12/15,122.5175965,104.0863223,2.4038,2.4043,2.4474,2.7387,2.8263,3.015,3.0157,3.7941
2015/12/16,238.9806485,98.44640441,2.3988,2.3998,2.4028,2.7292,2.82,2.9907,3.0007,3.7791
2015/12/17,128.3984411,109.0824658,2.3821,2.3981,2.3907,2.6961,2.7667,2.99,2.9857,3.7643
2015/12/18,349.2537596,190.3872323,2.3661,2.3746,2.3647,2.666,2.7344,2.95,2.9408,3.735
2015/12/21,170.7426079,145.0564705,2.3332,2.3494,2.3601,2.5836,2.6996,2.8653,2.8811,3.7052
2015/12/22,145.0564705,170.7426079,2.3301,2.3519,2.3204,2.5761,2.6629,2.8529,2.861,3.6852
2015/12/23,607.4091482,250.2179445,2.3505,2.3606,2.3332,2.5722,2.6794,2.8415,2.846,3.6702
2015/12/24,422.5454944,174.0646571,2.3302,2.3387,2.3135,2.5603,2.663,2.805,2.801,3.6252
2015/12/25,174.0646571,422.5454944,2.3061,2.3056,2.2946,2.5694,2.6565,2.8102,2.8061,3.6303
2015/12/28,541.4697014,285.7662888,2.3015,2.3137,2.3076,2.5413,2.6585,2.805,2.7961,3.6203
2015/12/29,397.4679204,660.3939083,2.3015,2.3079,2.3076,2.5153,2.66,2.81,2.8061,3.6303
2015/12/30,660.3939083,397.4679204,2.2656,2.261,2.2979,2.5395,2.7014,2.8399,2.8261,3.6172
2015/12/31,539.4892484,458.3296882,2.2507,2.2581,2.2979,2.5466,2.7014,2.8361,2.8212,3.6123
2016/1/4,297.5065216,122.5557279,2.3002,2.3166,2.3479,2.5697,2.7488,2.8701,2.871,3.6246
2016/1/5,122.5557279,297.5065216,2.3,2.307,2.368,2.6173,2.7871,2.8999,2.8911,3.6446
2016/1/6,255.7512203,105.354924,2.3296,2.3299,2.369,2.6322,2.7598,2.8817,2.8861,3.6155
2016/1/7,231.3939612,95.32112173,2.3473,2.3412,2.37,2.611,2.7538,2.8599,2.8511,3.5718
2016/1/8,155.0831868,63.88543265,2.3219,2.3132,2.3634,2.5906,2.7347,2.8402,2.8362,3.5537
2016/1/11,63.88543265,155.0831868,2.3099,2.3132,2.3511,2.5792,2.693,2.8249,2.8187,3.5362
2016/1/12,485.9273186,200.1743556,2.3081,2.2994,2.3054,2.5618,2.662,2.8048,2.7887,3.4859
2016/1/13,139.563523,118.5678976,2.2773,2.2706,2.2804,2.5192,2.6005,2.7497,2.7237,3.4234
2016/1/14,118.5678976,139.563523,2.2589,2.2496,2.2793,2.5199,2.6084,2.7796,2.7513,3.4509
2016/1/15,151.8522871,62.55448613,2.2292,2.229,2.2782,2.5601,2.628,2.7773,2.7464,3.4467
2016/1/18,260.3182064,107.2362619,2.2491,2.2493,2.2618,2.565,2.6431,2.8094,2.7764,3.4766
2016/1/19,126.3764184,107.3646317,2.2502,2.2573,2.2724,2.577,2.6643,2.8392,2.7964,3.4966
2016/1/20,359.2665951,198.8937591,2.3959,2.3191,2.3105,2.6063,2.6934,2.8542,2.8114,3.5116
2016/1/21,480.1613149,305.0312038,2.3266,2.3191,2.3006,2.5995,2.6714,2.8293,2.7914,3.4917
2016/1/22,200.6225643,170.4413528,2.2591,2.3064,2.306,2.5647,2.6657,2.8144,2.7741,3.4744
2016/1/25,433.2120566,229.3550741,2.28,2.2824,2.3109,2.6301,2.7514,2.8796,2.859,3.5594
2016/1/26,754.0251495,310.6153794,2.2499,2.2445,2.311,2.6228,2.7633,2.8796,2.8616,3.5519
2016/1/27,122.5175965,104.0863223,2.2913,2.3039,2.3519,2.6209,2.7994,2.9196,2.9016,3.5919
2016/1/28,494.1633748,203.5671413,2.2871,2.3066,2.3608,2.624,2.7814,2.8973,2.8866,3.5839
2016/1/29,100.9421707,85.75665549,2.2276,2.3024,2.3214,2.6149,2.7492,2.8695,2.8419,3.5391
2016/2/1,117.1518623,99.52779725,2.2305,2.2928,2.3109,2.5813,2.7257,2.8546,2.8368,3.5339
2016/2/2,99.52779725,117.1518623,2.2406,2.2797,2.3208,2.5976,2.7495,2.9044,2.8818,3.5789
2016/2/3,112.2363996,95.35180576,2.219,2.2877,2.316,2.6041,2.7508,2.9138,2.8918,3.589
2016/2/4,95.35180576,112.2363996,2.2505,2.2964,2.316,2.5715,2.7312,2.8893,2.855,3.5282
2016/2/5,317.8906785,174.8509849,2.2271,2.277,2.3259,2.5637,2.7279,2.8989,2.8535,3.5267
2016/2/6,163.7957254,67.4745019,2.2271,2.2686,2.3268,2.5675,2.7393,2.898,2.8535,3.5267
2016/2/14,241.3504533,205.0422289,2.256,2.2805,2.3018,2.578,2.684,2.848,2.8221,3.4953
2016/2/15,247.0816874,101.7835707,2.251,2.2741,2.3192,2.5774,2.6797,2.8641,2.8371,3.5103
2016/2/16,971.7007572,511.7726771,2.2551,2.2794,2.3452,2.5659,2.7089,2.8789,2.8376,3.5108
2016/2/17,511.7726771,971.7007572,2.2324,2.2546,2.2817,2.5732,2.7144,2.8788,2.8351,3.5021
2016/2/18,611.3164212,306.7002011,2.2371,2.25,2.2718,2.5634,2.7053,2.874,2.8351,3.5021
2016/2/19,306.7002011,611.3164212,2.1541,2.1592,2.251,2.567,2.7001,2.8665,2.8251,3.4937
2016/2/22,265.0512647,109.1860122,2.0626,2.2067,2.2678,2.5507,2.6687,2.8741,2.8426,3.4951
2016/2/23,477.9612969,196.8928088,2.1082,2.1571,2.2622,2.5679,2.6579,2.8693,2.8451,3.4976
2016/2/24,502.683433,207.0769196,2.1034,2.1475,2.2638,2.5175,2.6498,2.87,2.8676,3.5201
2016/2/25,571.6791983,235.4992419,2.1178,2.1721,2.2834,2.5319,2.6651,2.8796,2.8651,3.5457
2016/2/26,217.5793964,89.63030849,2.0511,2.2022,2.2764,2.5283,2.6499,2.8794,2.8551,3.5257
2016/2/29,1100.212797,453.2249561,2.1012,2.203,2.2576,2.537,2.6454,2.867,2.8502,3.5088
2016/3/1,224.274147,92.38816413,2.1141,2.1931,2.2086,2.5295,2.6202,2.8598,2.8527,3.4903
2016/3/2,220.8760539,90.98834347,2.0806,2.1702,2.2093,2.5058,2.6217,2.8715,2.8752,3.4775
2016/3/3,1142.326887,640.5018687,2.0513,2.1617,2.2132,2.5118,2.6376,2.893,2.9002,3.4724
2016/3/4,224.274147,92.38816413,2.0166,2.1118,2.1742,2.5076,2.6277,2.8829,2.8952,3.4679
2016/3/7,539.9192428,222.4159507,2.0365,2.1108,2.1902,2.5172,2.6494,2.9126,2.9303,3.503
2016/3/8,211.2727472,87.03232853,2.0074,2.1155,2.187,2.5247,2.6602,2.9246,2.9352,3.5018
2016/3/9,205.3214022,84.58071364,1.9781,2.1111,2.1864,2.5048,2.6244,2.8839,2.8928,3.4618
2016/3/10,342.7781405,197.3946815,2.0004,2.1098,2.1895,2.4843,2.6049,2.8651,2.8653,3.4293
2016/3/11,283.7329504,158.1977041,1.9402,2.0528,2.1612,2.4882,2.5727,2.85,2.8453,3.465
2016/3/14,545.0550274,330.1512012,1.9707,2.0378,2.1469,2.444,2.5891,2.8415,2.8504,3.4538
2016/3/15,360.8278736,205.2832848,1.9873,2.0464,2.1275,2.4068,2.5839,2.8367,2.8404,3.4438
2016/3/16,455.5568612,187.6634584,1.9803,2.0254,2.1012,2.377,2.5593,2.8017,2.8054,3.4088
2016/3/17,119.7746652,101.7560315,1.9902,2.0293,2.0788,2.3684,2.566,2.8134,2.8154,3.3971
2016/3/18,101.5810452,86.29941914,1.9573,2.0266,2.0551,2.3443,2.5554,2.821,2.8229,3.3834
2016/3/21,1199.376366,571.258248,1.9914,2.0253,2.0552,2.3563,2.5684,2.8184,2.8305,3.3617
2016/3/22,208.2545651,85.78900955,2.0006,2.0514,2.0842,2.3603,2.5639,2.8267,2.8304,3.3617
2016/3/23,247.0816874,101.7835707,2.0196,2.046,2.0589,2.3351,2.5489,2.8084,2.8307,3.3617
2016/3/24,265.0512647,109.1860122,2.0298,2.0461,2.069,2.3134,2.5298,2.8032,2.8309,3.3617
2016/3/25,109.1860122,265.0512647,1.9771,2.0364,2.053,2.3056,2.5181,2.7909,2.8311,3.3465
2016/3/28,136.0152978,115.5534595,1.9539,2.0571,2.0918,2.3232,2.5339,2.8165,2.8665,3.3365
2016/3/29,115.5534595,136.0152978,1.9894,2.0622,2.1039,2.2964,2.5153,2.8113,2.851,3.3288
2016/3/30,363.7667199,202.7168952,2.0012,2.0665,2.0796,2.3079,2.4718,2.7917,2.8362,3.3188
2016/3/31,289.8803308,591.5181419,2.0187,2.0721,2.0861,2.3025,2.472,2.7823,2.8419,3.3175
2016/4/1,591.5181419,289.8803308,2.0008,2.0767,2.0964,2.3083,2.4716,2.7777,2.8422,3.3176
2016/4/5,432.1227054,255.1934759,2.0156,2.0661,2.0854,2.3211,2.4876,2.7794,2.8637,3.3391
2016/4/6,356.8913517,206.541803,2.0487,2.0746,2.1057,2.3466,2.4964,2.7846,2.8689,3.3443
2016/4/7,206.541803,356.8913517,2.0708,2.095,2.1358,2.3709,2.4947,2.8058,2.9049,3.3803
2016/4/8,306.6841747,260.5472909,2.0577,2.1004,2.1677,2.3797,2.5044,2.8065,2.9158,3.3803
2016/4/11,560.6853676,230.9704103,2.0845,2.1253,2.1776,2.3849,2.521,2.8116,2.9091,3.3803
2016/4/12,137.1778217,116.5410959,2.1064,2.1195,2.1893,2.3949,2.526,2.8167,2.91,3.3708
2016/4/13,116.5410959,137.1778217,2.1257,2.1483,2.2319,2.4252,2.6179,2.8271,2.9271,3.3879
2016/4/14,99.52779725,117.1518623,2.1461,2.1691,2.2259,2.4534,2.645,2.8537,2.9352,3.3879
2016/4/15,117.1518623,99.52779725,2.1111,2.1403,2.2172,2.4534,2.6335,2.8361,2.9151,3.3678
2016/4/18,728.8909778,300.2615334,2.0872,2.1259,2.2187,2.4387,2.6258,2.8314,2.9047,3.358
2016/4/19,970.902662,521.0548863,2.1006,2.1492,2.2143,2.4237,2.6391,2.8455,2.906,3.3593
2016/4/20,130.4862207,110.8561644,2.1016,2.1815,2.2296,2.4561,2.6969,2.9204,2.9258,3.3791
2016/4/21,238.9806485,98.44640441,2.1026,2.2017,2.2349,2.4668,2.7022,2.9424,2.9208,3.3741
2016/4/22,238.9806485,98.44640441,2.161,2.2016,2.2706,2.4963,2.7173,2.9946,2.9309,3.4487
2016/4/25,314.8453931,188.7210723,2.1999,2.2434,2.3273,2.5796,2.7983,3.0544,2.9362,3.5233
2016/4/26,224.274147,92.38816413,2.1828,2.2291,2.3011,2.5603,2.7635,3.0046,2.9212,3.5083
2016/4/27,470.2522438,193.7171183,2.1775,2.2357,2.2805,2.5568,2.7334,2.9796,2.9108,3.4982
2016/4/28,121.5894329,103.2977896,2.2038,2.2473,2.3029,2.5568,2.7436,2.9546,2.8863,3.4737
2016/4/29,109.9301722,93.39252208,2.194,2.2268,2.307,2.5817,2.7282,2.9594,2.8913,3.4737
2016/5/3,438.6493746,258.7396866,2.2098,2.2011,2.2752,2.5754,2.7092,2.9495,2.889,3.4801
2016/5/4,352.4517085,204.2127305,2.198,2.2526,2.3126,2.5847,2.719,2.9346,2.8965,3.5003
2016/5/5,125.3891027,106.5258455,2.2343,2.2779,2.35,2.5771,2.7194,2.9397,2.9017,3.5103
2016/5/6,285.8395992,117.749621,2.2153,2.251,2.3403,2.5877,2.7243,2.9395,2.9016,3.5003
2016/5/9,470.8179973,283.9976561,2.2216,2.259,2.3526,2.5733,2.6895,2.9146,2.8818,3.4803
2016/5/10,235.1261219,96.85855917,2.2186,2.23,2.3248,2.5639,2.6951,2.8956,2.9,3.4985
2016/5/11,96.85855917,235.1261219,2.2107,2.2329,2.3071,2.5544,2.7137,2.8988,2.9075,3.4985
2016/5/12,87.96973047,103.5471299,2.1861,2.2411,2.3002,2.5344,2.7018,2.8953,2.8975,3.4885
2016/5/13,103.5471299,87.96973047,2.1999,2.2077,2.2905,2.5249,2.7023,2.9006,2.905,3.4923
2016/5/16,295.9595855,178.1081057,2.1999,2.2021,2.2992,2.5051,2.712,2.9211,2.9275,3.5148
2016/5/17,178.1081057,295.9595855,2.2047,2.2017,2.2989,2.5055,2.7201,2.9399,2.93,3.5173
2016/5/18,191.964658,140.8276178,2.2106,2.2203,2.3131,2.5362,2.7661,2.9797,2.955,3.5173
2016/5/19,638.528782,263.0374597,2.2,2.2261,2.3143,2.5417,2.7663,2.9897,2.96,3.5223
2016/5/20,235.4992419,571.6791983,2.1904,2.2319,2.3064,2.537,2.7408,2.9795,2.95,3.5309
2016/5/23,571.6791983,235.4992419,2.1797,2.2132,2.3004,2.5432,2.7521,2.9836,2.955,3.547
2016/5/24,448.5482941,184.7763283,2.1749,2.217,2.3187,2.543,2.7471,2.9733,2.935,3.527
2016/5/25,184.7763283,448.5482941,2.181,2.2089,2.313,2.5561,2.7453,2.9696,2.9401,3.5336
2016/5/26,705.3783657,290.5756775,2.1701,2.2155,2.3194,2.5644,2.7571,2.9721,2.9401,3.5336
2016/5/27,264.2655347,156.6426314,2.153,2.2187,2.3168,2.6034,2.7593,2.9769,2.9451,3.5336
2016/5/30,182.3841493,154.9466844,2.1682,2.2075,2.3196,2.6098,2.7561,2.9824,2.9776,3.5336
2016/5/31,276.7207783,235.0915211,2.1896,2.2151,2.3201,2.6074,2.7513,2.9819,2.9851,3.5411
2016/6/1,508.1385988,321.7033914,2.1902,2.216,2.3438,2.6019,2.7519,2.9858,2.9952,3.5461
2016/6/2,126.3764184,107.3646317,2.2002,2.2411,2.3753,2.6069,2.7649,2.9982,3.0127,3.5461
2016/6/3,230.9324481,196.1914852,2.2021,2.2396,2.3975,2.6053,2.7833,3.0026,3.0152,3.5331
2016/6/6,412.5771195,278.0152303,2.1811,2.2403,2.4022,2.6058,2.771,2.9886,3.0041,3.522
2016/6/7,469.5052801,250.5126916,2.1684,2.2428,2.3979,2.6021,2.7815,2.9893,3.0071,3.525
2016/6/8,632.0889172,346.5650124,2.1935,2.2357,2.4041,2.609,2.8161,3.0012,3.0077,3.5257
2016/6/12,294.0554815,177.3237234,2.1987,2.2393,2.416,2.6086,2.8076,3.0135,3.0053,3.5156
2016/6/13,347.0909418,142.9816826,2.2176,2.2677,2.413,2.6079,2.814,2.9935,2.9979,3.5082
